id,code_old,code,name,description,active,sale_type
l10n_cr_ticofac.activity_741407,741407,5229.0,ASESOR ADUANERO,"EN ESTA CLASE SE INCLUYE LOS SERVICIOS DE ASESORIA EN MATERIA ADUANERA BRINDADOS POR PROFESIONALES EN ESTA RAMA, LOS CUALES NO SON CONSIDERADOS AUXILIARES DE LA FUNCION PUBLICA POR NO ESTAR AUTORIZADOS. CASO CONTRARIO, VER CODIGO 630904.",False,goods
l10n_cr_ticofac.activity_741408,741408,9000.0,"CORRESPONSAL DE RADIO, TELEVISION Y PRENSA ESCRITA",EN ESTA CLASE SE INCLUYE LOS SERVICIOS BRINDADOS POR PERSONAS QUE A CAMBIO DE UNA RETRIBUCION O POR CONTRATO COLABORAN CON LOS MEDIOS DE COMUNICACION EN CALIDADDE CORRESPONSALES. LOS PERIODISTAS PROFESIONALES SE INLCUYEN EN LA ACTIVIDAD 741404,False,goods
l10n_cr_ticofac.activity_742102,742102,7110.0,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,"EN ESTA CLASE SE INCLUYE LOS SERVICIOS PRESTADOS POR PROFESIONALES FISICOS O JURIDICOS DE ARQUITECTURA E INGENIERIA TALES COMO: TOPOGRAFOS (GEOMATICOS), CIVIL, AGRONOMO, INDUSTRIAL, FORESTAL, MECANICO, QUIMICO, ELECTROMECANICO, ELECTRICO, EN SISTEMAS DE ACONDICIONAMIENTO DE AIRE Y/REFRIGERACION, EN INFORMATICA, OCEANICO, NAVAL, AMBIENTAL, AGRICOLA, AERONATICO, FISICO, NUCLEAR, GENETICO, ALIMENTARIO, AGROINDISTRIAL, SANITARIO, METROLOGO ETC. TAMBIEN INCLUYE EL ASESORAMIENTO TECNICO EN CONSTRUCCIONES Y OBRAS DE INGENIERIA CIVIL.",False,goods
l10n_cr_ticofac.activity_742105,742105,7110.0,SERVICIOS DE CONSULTORIA EN MANTENIMIENTO INDUSTRIAL Y MECANICO,"SE REFIERE A SERVICIOS DE ASESORIA O CONSULTORIA INDUSTRIAL, MECANICA, PRECISION, ETC, PRESTADOS A TALLERES, LUGARES ESPECIALIZADOS O EMPRESAS POR PROFESIONALES O TECNICOS A CAMBIO DE UNA RETRIBUCION ECONOMICA, SEA POR ASESORAMIENTO O MANTENIMIENTO.",False,goods
l10n_cr_ticofac.activity_742107,742107,7120.0,QUIMICOS,ESTA CLASE INCLUYE A LOS PROFESIONALES EN QUIMICA,False,goods
l10n_cr_ticofac.activity_742108,742108,7110.0,ACTIVIDADES DE GEOGRAFIA Y/O GEOLOGIA,"EN ESTA CLASE SE INCLUYEN LAS ACTIVIDADES DE GEOLOGICAS Y DE PROSPECCION, QUE SEBASAN EN LA REALIZACION DE MEDICIONES Y OBSERVACIONES DE SUPERFICIE PARA OBTENER INFORMACION SOBRE LA ESTRUCTURA DEL SUBSUELO Y LA UBICACION DE YACIMIENTOS DEPETROLEO, GAS NATURAL Y MINERALES, Y DEPOSITOS DE AGUAS SUBTERRANEAS, PUEDEN INCLUIR ESTUDIOS AEROGEOFISICOS, ESTUDIOS HIDROLOGICOS, ETC. INCLUYE ADEMAS LAS ACTIVIDADES DE GEOGRAFIA",False,goods
l10n_cr_ticofac.activity_742110,742110,7490.0,BIOLOGO POR CUENTA PROPIA,"ESTA CLASE INCLUYE A LOS PROFESIONALES QUE BRINDAN SERVIOCIOS Y/O ASESORIA EN EL CAMPO DE LA BIOLOGIA. LA CUAL ABARCA UN AMPLIO ESPECTRO DE CAMPOS DE ESTUDIO QUE, A MENUDO, SE TRATAN COMO DISCIPLINAS INDEPENDIENTES. JUNTAS, ESTUDIAN LA VIDA EN UN AMPLIO CAMPO DE ESCALAS.",False,goods
l10n_cr_ticofac.activity_742112,742112,7110.0,DIBUJANTE ARQUITECTONICO Y/O PLANOS DE CONSTRUCCION,"EN ESTA CLASE SE INCLUYE A LOS DIBUJANTES ARQUITECTONICOS, DE PLANOS DE CONSTRUCCION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO.",False,goods
l10n_cr_ticofac.activity_742201,742201,7120.0,ENSAYOS Y ANALISIS TECNICOS,"ESTA CLASE ABARCA LOS ENSAYOS DE TODO TIPO DE MATERIALES Y PRODUCTOS, COMO POR EJEMPLO MINERALES, ALIMENTOS, ETC., PARA DETERMINAR SU COMPOSICION Y PUREZA; LOS ENSAYOS DE CALIFICACION Y FIABILIDAD, LA CERTIFICACION DE PRODUCTOS, LOS ANALISIS DE DEFECTOS, LA EVALUACION DE MATERIALES, ETC.; LOS ENSAYOS PARA DETERMINAR LAS PROPIEDADES FISICAS Y EL RENDIMIENTO DE PRODUCTOS Y MATERIALES EN CUANTO, POR EJEMPLO, A SU RESISTENCIA, ESPESOR, DURABILIDAD, CONDUCTIVIDAD ELECTRICA, RADIACTIVIDAD, ETC. TAMBIEN SE INCLUYEN LOS ENSAYOS DE PRODUCTOS TEXTILES, LOS ENSAYOS RADIOGRAFICOS DE SOLDADURAS Y ARTICULACIONES Y LOS ENSAYOS DE MAQUINAS, MOTORES, AUTOMOVILES, INSTRUMENTOS Y EQUIPO ELECTRONICO, SE BASEN O NO EN EL USO DE MA QUETAS O MODELOS DE BARCOS, AERONAVES, REPRESAS, ETC.",False,goods
l10n_cr_ticofac.activity_742202,742202,7120.0,PROFESIONALES EN TECNOLOGIA DE ALIMENTOS,"EN ESTA CLASE SE INCLUYE LOS SERVICIOS Y ASESORIA EN TECNOLOGIA DE ALIMENTOS, CERTIFICACION DE PRODUCTOS, ETC.",False,goods
l10n_cr_ticofac.activity_743001,743001,7310.0,PUBLICIDAD,"ESTA CLASE INCLUYE LA PRESTACION DE SERVICIOS DE PUBLICIDAD EN GENERAL. LAS ACTIVIDADES DE LAS EMPRESAS DE PUBLICIDAD SEAN FISICAS O JURIDICAS, PROPIETARIO O NO, INTERMEDIARIOS,QUE ABARCAN LA CREACION Y COLOCACION DE ANUNCIOS PARA SUS CLIENTES EN DIARIOS, REVISTAS, PERIODICOS, SUPLEMENTOS Y OTROS IMPRESOS, ESTACIONES DE RADIO Y TELEVISION; LA PUBLICIDAD AL AIRE LIBRE, COMO POR EJEMPLO MEDIANTE FABRICACION DE CARTELES O ROTULOS ILUMINADOS O NO, TABLEROS, BOLETINESY CARTELERAS, Y LA DECORACION DE ESCAPARATES, EL DISENO DE SALAS DE EXHIBICION,LA COLOCACION DE ANUNCIOS EN AUTOMOVILES Y AUTOBUSES, ETC.; LA REPRESENTACION DE LOS MEDIOS DE DIFUSION, A SABER, LA VENTA DE TIEMPO Y ESPACIO DE DIVERSOSMEDIOS DE DIFUSION INTERESADOS EN LA OBTENCION DE ANUNCIOS; LA PUBLICIDAD AEREA ;LA DISTRIBUCION Y ENTREGA DE MATERIALES Y MUESTRAS DE PUBLICIDAD; EL ALQUILER ESPACIOS DE PUBLICIDAD; ETC.",False,goods
l10n_cr_ticofac.activity_743004,743004,7310.0,SERVICIOS DE PUBLICIDAD,SE REFIERE A LOS SERVICIOS PRESTADOS TANTO POR AGENCIAS PUBLICITARIAS COMO POR PROFESIONALES EN PUBLICIDAD DE MANERA REMUNERADA.,False,goods
l10n_cr_ticofac.activity_743005,743005,7310.0,ALQUILER DE ESPACIOS PUBLICITARIOS,"EN ESTA CLASE SE INCLUYE EL ALQUILER DE ESPACIOS PARA TRANSMISION DE PROGRAMAS RADIALES EN RADIOEMISORAS RURALES, ALQUILER DE VALLAS PUBLICITARIAS Y SIMILARES.EL ALQUILER DE ESPACIOS TELEVISIVOS, DE PRENSA Y DE RADIOEMISORAS URBANAS SE ENCUENTRAN AFECTAS AL IMPUESTO GENERAL SOBRE LAS VENTAS Y SE CLASIFICAN EL EL CODIGO 743001.",False,goods
l10n_cr_ticofac.activity_743006,743006,7310.0,PUBLICIDAD A TRAVES DE MEDIOS ELECTRONICOS,ESTA CLASE INCLUYE TODO LOS SERVICIOS PUBLICITARIOS PRESTADOS ATRAVES DE INTERNET. Y/O CUALQUIER OTRO MEDIO ELECTRONICO DE AVANZADA.,False,goods
l10n_cr_ticofac.activity_749101,749101,7830.0,SERVICIOS DE ADMINISTRACION DE PERSONAL,"EN ESTA CLASE SE INCLUYE LA BUSQUEDA, SELECCION, RECOMENDACION Y COLOCACION DE PERSONAL PARA EMPLEO EN DISTINTOS SECTORES. LOS SERVICIOS PUEDEN PRESTARSE A EMPLEADORES Y A CANDIDATOS A EMPLEO Y PUEDEN ABARCAR LA FORMULACION DE DESCRIPCIONES DE FUNCIONES, LA SELECCION Y EL EXAMEN DE CANDIDATOS, LA VERIFICACION DE REFERENCIAS, ETC. SE INCLUYEN LAS ACTIVIDADES DE BUSQUEDA Y COLOCACION DE PERSONAL EJECUTIVO, ASI COMO LAS DE SUBCONTRATACION DE MANO DE OBRA, A SABER, LAS CONSISTENTES EN PROPORCIONAR, POR LO GENERAL TEMPORALMENTE, PERSONAL YA CONTRATADO Y REMUNERADO POR LA AGENCIA",False,goods
l10n_cr_ticofac.activity_749102,749102,7490.0,SERVICIOS DE BIBLIOTECOLOGIA,"EN ESTA CLASE SE INCLUYE LOS SERVICIOS DE BIBLIOTECOLOGIA PRESTADOS POR PROFESIONALES INDEPENDIENTES O EMPRESAS ESPECIALISTAS EN EL CAMPO, A CAMBIO DE UNA RETRIBUCION O POR CONTRATA.",False,goods
l10n_cr_ticofac.activity_749201,749201,8010.0,"SERVICIOS DE INVESTIGACION, SEGURIDAD PRIVADA, AGENCIAS Y CONSULTORES","ESTA CLASE ABARCA LAS ACTIVIDADES DE INVESTIGACION, VIGILANCIA, CUSTODIA Y OTRAS ACTIVIDADES DE PROTECCION DE PERSONAS Y goods, SE INCLUYEN LA COMPROBACION DE ANTECEDENTES PERSONALES, BUSQUEDA DE PERSONAS DESAPARECIDAS, INVESTIGACION DE ROBOS Y DESFALCOS, EL PATRULLAJE Y OTRAS ACTIVIDADES SIMILARES. ASI COMO OTROS MEDIOS DE PROTECCION COMO PERROS GUARDIANES, VEHICULOS BLINDADOS, GUARDAESPALDAS, PATRULLAJE DE CALLES, GUARDAS Y SERENOS DE VIVIENDAS O APARTAMENTOS, OFICINAS, FABRICAS, OBRAS EN CONSTRUCCION, HOTELES, TEATROS, SALONES DE BAILE, ETC; DETECTIVES Y VIGILANCIA MEDIANTE DISPOSITIVOS DE PROTECCION MECANICOS O ELECTRICOS, ASESORAMIENTO EN MATERIA DE SEGURIDAD INDUSTRIAL, IDENTIFICACION DACTILOSCOPICA, CALIGRAFICA Y DE FIRMAS, ENTRE OTRAS.",False,goods
l10n_cr_ticofac.activity_749204,749204,8549.0,INSTRUCTOR DE TIRO (MANEJO DE ARMAS).,EN ESTA CLASE SE INCLUYE LOS INSTRUCTORES DE MANEJO DE ARMAS O TIRO.,False,goods
l10n_cr_ticofac.activity_749301,749301,8129.0,SERVICIOS DE FUMIGACION (NO AGRICOLA),EN ESTA CLASE SE INCLUYE LOS SERVICIOS DE FUMIGACION NO AGRICOLA,False,goods
l10n_cr_ticofac.activity_749302,749302,8121.0,SERVICIOS DE LIMPIEZA (INTERIORES Y EXTERIORES),"EN ESTA CLASE SE INCLUYE EL SERVICIO DE LIMPIEZA TANTO INTERIOR COMO EXTERIOR DE EDIFICIOS, OFICINAS, FABRICAS, ALMACENES, LOCALES COMERCIALES Y DE PROFESIONALES, EDIFICIOS RESIDENCIALES, ETC.",False,goods
l10n_cr_ticofac.activity_749401,749401,7420.0,ESTUDIOS FOTOGRAFICOS,EN ESTA CLASE SE INCLUYE LOS ESTUDIOS FOTOGRAFICOS CON LOCAL.,False,goods
l10n_cr_ticofac.activity_749402,749402,7420.0,SERVICIO DE FOTOGRAFIA (FOTOGRAFO),"SE REFIERE AL SERVICIO DE FOTOGRAFIA INDEPENDIENTE, SIN LOCAL.",False,goods
l10n_cr_ticofac.activity_749501,749501,8292.0,SERVICIOS DE ENVASE Y EMPAQUE,"EN ESTA CLASE SE INCLUYEN LAS ACTIVIDADES DE ENVASE Y EMPAQUE A CAMBIO DE UNARETRIBUCION O POR CONTRATA, TALES COMO LA MEZCLA DE SUSTANCIAS Y SU INSERCION ENAEROSOLES, LATAS, BOTELLAS, BOLSAS PLASTICAS Y OTROS TIPOS DE ENVASE O EMPAQUE.",False,goods
l10n_cr_ticofac.activity_749901,749901,8219.0,SERVICIO DE FOTOCOPIADO Y OTROS,"EN ESTA CLASE SE INCLUYE EL SERVICIO DE FOTOCOPIADO ASI COMO LA CONFECCION DE EMPASTES DE LUJO, EMPASTES SUAVES, EMPASTES CON RESORTES PLASTICOS EN ESPIRAL, RESORTE PLASTICO TRADICIONAL, RESORTE METALICO DOBLE ""O"" EMPASTES RUSTICOS, ETC.",False,goods
l10n_cr_ticofac.activity_749902,749902,8219.0,SERVICIOS DE LEVANTADO DE TEXTO Y/O CORRECCION DE TEXTOS Y OTROS,"EN ESTA CLASE SE INCLUYE LOS SERVICIOS DE LEVANTADO DE TEXTO Y/O CORRECCION DE TEXTOS Y OTROS, GENERALMENTE BRINDADOS POR UN PROFESIONAL EN FILOLOGIA, GRAMATICA O RAMAS RELACIONADAS",False,goods
l10n_cr_ticofac.activity_749903,749903,8219.0,SERVICIOS SECRETARIALES Y/O OFICINISTA,"ESTA CLASE INCLUYE UNA VARIEDAD ACTIVIDADES DE SOPORTE ESPECIALIZADO DE OFICINA Y PREPARACION DE DOCUMENTOS, EDICION Y CORRECCION DE DOCUMENTOS; TIPEADO, PROCESAMIENTO DE TEXTOS O EDICION; SERVICIOS DE SOPORTE SECRETARIALES; TRASCRIPCION DE DOCUMENTOS Y OTROS SERVICIOS SECRETARIALES.",False,goods
l10n_cr_ticofac.activity_749904,749904,7410.0,SERVICIO DE DISEÑO O DECORACION DE INTERIORES (POR CUENTA PROPIA).,"INCLUYE LOS SERVICIOS DE DECORACION DE EVENTOS ESPECIALES, SERVICIOS BRINDADOS POR DECORADORES INDEPENDIENTES",False,goods
l10n_cr_ticofac.activity_749905,749905,8220.0,SERVICIO DE CONTESTACION DE TELEFONOS (CALL CENTER),EN ESTA CLASE SE INCLUYE LA ACTIVIDAD DE SERVICIO DE CONTESTACION DE TELEFONOS REALIZADAS GENERALMENTE PARA CLIENTES COMERCIALES.,False,goods
l10n_cr_ticofac.activity_749906,749906,7490.0,SERVICIOS DE TRADUCTOR,"EN ESTA CLASE SE INCLUYE LOS SERVICIOS DE TRADUCCION E INTERPRETACION DE CUALQUIER IDIOMA, POR CUALQUIER MEDIO UTILIZADO.",False,goods
l10n_cr_ticofac.activity_749907,749907,5229.0,SERVICIO DE INSPECCION DE TODO TIPO DE MERCADERIAS (INCLUYEDROGAS),EN ESTA CLASE SE INCLUYE TODO TIPO DE CHEQUEO O REVISION DE MERCANCIAS EN GENERAL A NIVEL DE PUERTOS Y AEROPUERTOS. ASI COMO LA INSPECCION DE DROGAS YA SEA DE FORMA TERRESTRE O EN ACTVIDADES DE BUCEO.,False,goods
l10n_cr_ticofac.activity_749908,749908,8299.0,SERVICIO DE RECOLECCION DE MONEDAS DE LOS TELEFONOS PUBLICOS,EN ESTA CLASE SE INCLUYE EL SERVICIO DE RECAUDAR LAS MONEDAS DE LOS TELEFONOS PUBLICOS.,False,goods
l10n_cr_ticofac.activity_749911,749911,7420.0,AGENCIAS FOTOGRAFICAS POR CATALOGO,EN ESTA CLASE SE INCLUYE EL ALQUILER O VENTA DE FOTOGRAFIAS A TRAVES DE LA ADMINISTRACION DE BANCOS DE IMAGENES (CATALOGOS).,False,goods
l10n_cr_ticofac.activity_749914,749914,8291.0,SERVCICIO DE COBRANZA DE RECIBOS PUBLICOS Y OTROS,"SE REFIERE A LAS EMPRESAS O LOCALES COMERCIALES QUE FACILITAN EL SERVICIO DE CANCELACION DE LOS RECIBOS PUBLICOS,PAGO DE IMPUESTOS, PAGO DE PRESTAMOS A CAMBIO DE UNA COMISION.",False,goods
l10n_cr_ticofac.activity_749917,749917,7490.0,MODELAJE PROFESIONAL (MODELO),"ESTA CLASE INCLUYE LAS PERSONAS QUE SE DEDICAN PROFESIONALMENTE A EXHIBIR, PRENDAS DE VESTIR, ROPA, ACCESORIOS Y OTROS; A SOLICITUD DE TERCERAS PERSONAS. TAMBIEN INCLUYE A LAS PERSONAS QUE SON REPRESENTADAS POR AGENCIAS DE MODELOS, PARA LAS CUALES POSAN PARA SER REPRESENTADAS EN UNA OBRA DE ARTE, UN CUADRO, UNA ESCULTURA O UNA FOTOGRAFIA, ASI COMO LAS QUE TRABAJAN DE FORMA INDEPENDIENTE.",False,goods
l10n_cr_ticofac.activity_749918,749918,8291.0,AGENCIAS DE COBRO Y CALIFICACION CREDITICIA,"EN ESTA CLASE SE INCLUYEN LAS SIGUIENTES ACTIVIDADES: COBRO DE CANTIDADES ADEUDADAS Y ENTREGA DE ESOS FONDOS A LOS CLIENTES, COMO SERVICIOS DE COBRO DE FACTURAS O DE DEUDAS. COMPILACION DE INFORMACION, COMO HISTORIALES DE CREDITO Y DE EMPLEO DE PEROSNAS E HISTORIALES DE CREDITO DE EMPRESAS Y SUMINISTROS DE ESA INFORMACION A INSTITUCIONES FINANCIERAS, EMPRESAS DE VENTA AL POR MENOR Y OTRAS ENTIDADES QUE NECESITAN PODER EVALUAR LA SOLVENCIA DE ESAS PERSONAS Y EMPRESAS",False,goods
l10n_cr_ticofac.activity_751101,751101,8411.0,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,EN ESTA CLASE SE INCLUYE UNA VARIEDAD DE ACTIVIDADES DE LA ADMINISTRACION PUBLICA LAS CUALES SE ENCUENTRAN AFECTA AL IMPUESTO DE RENTA YA SEA COMO CONTRIBUYENTE O DECLARANTES.,False,goods
l10n_cr_ticofac.activity_751102,751102,8411.0,"ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL, NO SUJETAS AL IMPUESTO SOBRE LA RENTA","EN ESTA CLASE SE DEBEN INCLUIR LOS MINISTERIOS, MUNICIPALIDADES E INSTITUCIONESAUTONOMAS Y SEMIAUTONOMAS DEL ESTADO QUE POR LEY ESPECIAL GOCEN DE ESTA EXTENCION. QUE DE ACUERDO A LA DGT21-2014 NO ESTAN OBLIGADOS A DECLARAR EL IMPUESTO A LAS UTILIDADES.",False,goods
l10n_cr_ticofac.activity_751201,751201,9499.0,"JUNTAS DE EDUCACION, COMEDORES ESCOLARES, PATRONATOS, COOPERATIVAS ESCOLARES, COLEGIALES, VOCACIONALES","INCLUYE LOS PROGRAMAS QUE PRESTAN LOS SERVICIOS EDUCATIVOS PUBLICOS DE ENSEÑANZAPRIMARIA, SECUNDARIA Y UNIVERSITARIA, ASI COMO DE PROGRAMAS DE EDUCACION PROFES IONAL. SEGUN EL ARTICULO 6 DEL REGLAMENTO A LA LEY DEL IMPUESTO SOBRE LA RENTA, DEBEN REGISTRARSE COMO DECLARANTES DE DICHO IMPUESTO.",False,goods
l10n_cr_ticofac.activity_751202,751202,8411.0,COMITES CANTONALES DE DEPORTES Y RECREACION,"SE INCLUYEN LOS COMITES CANTONALES DE DEPORTES Y RECREACION LOS CUALES DE ACUERDO AL PRONUNCIAMIENTO DE LA PROCURADURIA GENERAL DE LA REPUBLICA C-136-2002 DEL 04/06/2002 ESTAN EXENTOS DE TODO TRIBUTO. ADEMAS DE ACUERDO AL ART. 8 INCISO Q) DELA LEY DE RENTA ESTAS ENTIDADES PUEDEN RECIBIR DONACIONES, LAS CUALES SERAN DEDUCIBLES DE GASTOS.",False,goods
l10n_cr_ticofac.activity_751301,751301,8413.0,ACTIVIDADES DEL SECTOR PUBLICO RELACIONADAS CON LA INFRAESTRUCTURA,"EN ESTA CLASE SE INCLUYE LAS ACTIVIDADES DEL SECTOR PUBLICO, RELACIONADAS SOBRE TODO CON LA INFRAESTRUCTURA, ASUNTOS RELACIONADOS CON LA ORDENACION DE TIERRAS, ADMINISTRACION DE ACTIVIDADES VETERINARIAS Y FORESTALES, PESCA, COMBUSTIBLE, ENERGIA, MINERIA, TURISMO, TRANSPORTE, COMUNICACIONES, TALES COMO CAMINOS Y CARRETERAS, SUMINISTRO DE AGUA, FERROCARRILES, TRENES URBANOS Y CONSTRUCCION DE INSTALACIONES PARA EL TRANSPORTE AEREO. ACTIVIDADES DE SERVICIOS ADMINISTRATIVOSEN GENERAL.",False,goods
l10n_cr_ticofac.activity_751302,751302,8413.0,FONDOS PUBLICOS (ACTIVIDADES DEL SECTOR PUBLICO),"ESTA CLASE INCLUYE ACTIVIDADES DEL SECTOR PUBLICO TALES COMO: RELACIONADAS CON LA INFRAESTRUCTURA, ORDENACION DE TIERRAS DE USO AGROPECUARIO, REFORMA AGRARIA YCOLONIZACION , REGULACION DE COMERCIALIZACION DE PRODUCTOS AGROPECUARIOS Y CONSECION DE SUBVENCIONES, ADMINISTRACION DE LA LUCHA CONTRA PLAGAS INSPECCION DE CULTIVOS Y PRODUCTOS, ACTIVIDADES VETERINARIAS, FORESTALES, PESCAS CON FINES COMERCIALES Y DEPORTIVOS, SERVICIOS RELACIONADOD CON EL COMBUSTIBLE Y LA ENERGIA, COMBUSTIBLES RELACIONADOS CON LA ENERGIA ELECTRICA, CON LA MINERIA Y RECURSOS MINERALES, EXPLOTACION, CONSERVACION Y COMERCIALIZACION DE YACIMIENTOS. ADMINISTRACION DE PROYECTOS DE OBJETIVOS MULTIPLES, REGULACION, CONSECION DE LICENCIAS E INSPECCION RELACIONADA CON EL SECTOR COMERCIAL DIVERSO. EJECUCION DE MEDIDAS DE POLITICAS DE DESARROLLO REGIONAL PARA REDUCIR EL DESEMPLEO Y LUCHA CONTRA EL SUBDESARROLLO, ASI COMO LA REGULACION Y ADMINISTRACION DE ACTIVIDADES RELACIONADAS CON LOS TRANSPORTES Y LAS COMUNICACIONES, TALES COMO LOS REFERENTES A CAMINOS Y CARRETERAS INSTALACIONES DE SUMINISTRO DE AGUA,FERROCARRILLES, TRENES URBANOS, TRANSPORTE AEREO, OBRAS HIDROGRAFICAS, PUENTES, ASI COMO LA ADQUISICION DE OTROSgoods Y SERVICIOS NECESARIOS PARA EL CUMPLIMIENTO DEL FONDO.",False,goods
l10n_cr_ticofac.activity_751401,751401,7010.0,ACTIVIDADES DE SERVICIOS AUXILIARES PARA LA ADMINISTRACION PUBLICA EN GENERAL,"ESTA CLASE ABARCA LAS ACTIVIDADES DE SERVICIOS DE PERSONAL Y OTRAS ACTIVIDADES DE SERVICIOS GENERALES. ADMINISTRACION Y FUNCIONAMIENTO DE LOS SERVICIOS DE PERSONAL EN GENERAL, ESTEN O NO RELACIONADOS CON UNA FUNCION CONCRETA. FORMULACION Y APLICACION DE NORMAS Y PROCEDIMIENTOS GENERALES DE PERSONAL EN MATERIA DE METODOS DE SELECCION, CALIFICACION Y ASCENSO, DESCRIPCION DE FUNCIONES, EVALUACION Y CLASIFICACION, APLICACION DE REGLAMENTOS DE PERSONAL, ETC. ADMINISTRACION, DIRECCION Y RESPALDO DE SERVICIOS GENERALES, TALES COMO LOS DE SUMINISTRO Y COMPRA CENTRALIZADOS, CONSERVACION Y CUSTODIA DE REGISTROS Y ARCHIVOS PUBLICOS, ADMINISTRACION DE EDIFICIOS DE PROPIEDAD PUBLICA U OCUPADOS POR LA ADMINISTRACION PUBLICA , SERVICIOS DE OFICINAS CENTRALES Y OTROS SERVICIOS GENERALES NO RELACIONADOS CON NINGUNA FUNCION CONCRETA.",False,goods
l10n_cr_ticofac.activity_752101,752101,8421.0,RELACIONES EXTERIORES,"EN ESTA CLASE SE INCLUYEN LA ADMINISTRACION Y EL FUNCIONAMIENTO DEL MINISTERIO DE RELACIONES EXTERIORES Y DE LAS MISIONES DIPLOMATICAS Y CONSULARES EN EL EXTRANJERO Y ANTE ORGANIZACIONES INTERNACIONALES. LA ADMINISTRACION, LA DIRECCION Y EL RESPALDO DE SERVICIOS INFORMATIVOS Y CULTURALES QUE SE PRESTAN EN EL EXTRANJERO. EL SUMINISTRO DE AYUDA ECONOMICA A PAISES EN DESARROLLO, SEA EFECTUADO O NO POR CONDUCTO DE ORGANIZACIONES INTERNACIONALES. EL SUMINISTRO DE AYUDA MILITAR A OTROS PAISES. ASUNTOS RELACIONADOS CON EL COMERCIO INTERNACIONAL EN GENERAL, COMO EL COMERCIO EXTERIOR, LA FINANCIACION INTERNACIONAL Y CUESTIONES DE CARACTER TECNICO. ASISTENCIA INTERNACIONAL, COMO PROGRAMAS DE SOCORRO A REFUGIADOS Y DE LUCHA LUCHA CONTRA EL HAMBRE.",False,goods
l10n_cr_ticofac.activity_752201,752201,8422.0,ACTIVIDADES DE DEFENSA,"ESTA CLASE ABARCA ASUNTOS RELACIONADOS CON LA DEFENSA MILITAR Y CIVIL. ADMINISTRACION, SUPERVISION Y GESTION DE ASUNTOS Y FUERZAS DE DEFENSA MILITAR: EJERCITO, MARINA, FUERZAS AEREA Y ESPACIAL; MANDOS Y FUERZAS DE INGENIERIA, TRANSPORTE, COMUNICACIONES, INTELIGENCIA, SUMINISTRO DE MATERIALES, PERSONAL Y OTRAS FUERZAS DE ENDOLE CONEXA NO DESTINADAS AL COMBATE; Y FUERZAS AUXILIARES DE RESERVA Y PARA EL SISTEMA DE DEFENSA. ABASTECIMIENTO DE EQUIPO, ESTRUCTURAS, SUMINISTROS, ETC. ACTIVIDADES SANITARIAS PARA EL PERSONAL MILITAR EN CAMPANA. ADMINISTRACION, FUNCIONAMIENTO Y RESPALDO DE FUERZAS DE DEFENSA CIVIL. PRESTACION DE APOYO A LA ELABORACION DE PLANES DE EMERGENCIA Y LA EJECUCION DE MANIOBRAS CON LA PARTICIPACION DE INSTITUCIONES Y CIVILES. SE INCLUYEN LA APLICACION DE LAS POLITICAS DE",False,goods
l10n_cr_ticofac.activity_752301,752301,8423.0,ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PUBLICO Y DE SEGURIDAD,"EN ESTA CLASE SE INCLUYEN LAS ACTIVIDADES POLICIALES Y DE LUCHA CONTRA INCENDIOS, LA ADMINISTRACION Y EL FUNCIONAMIENTO DE TRIBUNALES Y LA ADMINISTRACION Y EL FUNCIONAMIENTO DE PRISIONES. LA ADMINISTRACION Y DIRECCION DE FUERZAS DE POLICIA REGULARES Y AUXILIARES QUE DEPENDEN DE LAS AUTORIDADES PUBLICAS, DE FUERZAS DE VIGILANCIA PORTUARIA, FRONTERIZA Y COSTERA Y DE OTRAS FUERZAS ESPECIALES DE POLICIA. ENTRE LAS FUNCIONES DE LA POLICIA SE INCLUYEN LA ORDENACION DEL TRAFICO, EL REGISTRO DE EXTRANJEROS, LA UTILIZACION DE LABORATORIOS POLICIALES Y EL MANTENIMIENTO DE FICHEROS DE DETENIDOS. EL SUMINISTRO DE EQUIPO Y MATERIALES PARA LOS SRVICIOS POLICIALES, INCLUSO VEHICULOS, AERONAVES Y EMBARCACIONES. PREVENCION YEXTINCION DE INCENDIOS. ADMINISTRACION Y FUNCIONAMIENTO DE CUERPOS ORDINARIOS Y",False,goods
l10n_cr_ticofac.activity_752302,752302,8423.0,"SERVICIOS DE VIGILANCIA O CONTROL PORTUARIA, COSTERA, AEREA,Y FRONTERIZA","SE INCLUYE LA PRESTACION DE LOS SERVICIOS DE VIGILANCIA O CONTROL FRONTERIZO, AEREO. COSTERO Y PORTUARIO.",False,goods
